Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01450","Olives","2023","2023","ha","380880","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01450","Olives","2023","2023","kg/ha","3137.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01450","Olives","2023","2023","t","1194990","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2000","2000","ha","21284","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2000","2000","kg/ha","12090.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2000","2000","t","257340","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2001","2001","ha","21174","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2001","2001","kg/ha","10390.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2001","2001","t","220008","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2002","2002","ha","21016","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2002","2002","kg/ha","13000.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2002","2002","t","273224","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2003","2003","ha","20758","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2003","2003","kg/ha","12907.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2003","2003","t","267936","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2004","2004","ha","20078","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2004","2004","kg/ha","11853.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2004","2004","t","237988","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2005","2005","ha","19330","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2005","2005","kg/ha","10630.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2005","2005","t","205490","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2006","2006","ha","18500","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2006","2006","kg/ha","11803.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2006","2006","t","218365","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2007","2007","ha","17513","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2007","2007","kg/ha","11122","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2007","2007","t","194779","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2008","2008","ha","17270","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2008","2008","kg/ha","9245.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2008","2008","t","159663","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2009","2009","ha","16224","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2009","2009","kg/ha","11308.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2009","2009","t","183471","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2010","2010","ha","16303","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2010","2010","kg/ha","11892.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2010","2010","t","193885","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2011","2011","ha","16372","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2011","2011","kg/ha","13932.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2011","2011","t","228101","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2012","2012","ha","16541","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2012","2012","kg/ha","12634.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2012","2012","t","208980","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2013","2013","ha","16561","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2013","2013","kg/ha","14298.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2013","2013","t","236800","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2014","2014","ha","16448","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2014","2014","kg/ha","15291.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2014","2014","t","251519","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2015","2015","ha","16722","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2015","2015","kg/ha","14749.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2015","2015","t","246639","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2016","2016","ha","16844","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2016","2016","kg/ha","17785.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2016","2016","t","299583","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2017","2017","ha","16977","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2017","2017","kg/ha","18833.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2017","2017","t","319743","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2018","2018","ha","17470","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2018","2018","kg/ha","19508.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2018","2018","t","340820","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2019","2019","ha","17130","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2019","2019","kg/ha","20228.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2019","2019","t","346510","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2020","2020","ha","17220","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2020","2020","kg/ha","20631.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2020","2020","t","355280","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2021","2021","ha","17250","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2021","2021","kg/ha","21096.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2021","2021","t","363920","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2022","2022","ha","17210","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2022","2022","kg/ha","21990.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2022","2022","t","378450","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","01323","Oranges","2023","2023","ha","17500","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","01323","Oranges","2023","2023","kg/ha","15926.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","01323","Oranges","2023","2023","t","278710","A","Official figure",""
